SpaceID,BlockFace,MeterType,RateType,RateRange,MeteredTimeLimit,ParkingPolicy,StreetCleaning,LatLng
EN30,4601 FIRMAMENT AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Fri,"(34.155403, -118.472722)"
EN300,4900 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160152, -118.503203)"
EN301,4900 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.16023, -118.503204)"
EN302,4900 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160282, -118.503203)"
EN303,4900 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160361, -118.503205)"
EN304,4900 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160411, -118.503204)"
EN305,4900 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160486, -118.503203)"
EN306,4900 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160536, -118.503203)"
EN307,4900 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160615, -118.503204)"
EN308,4900 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160665, -118.503204)"
EN309,4900 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160748, -118.503204)"
EN310,4900 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160798, -118.503204)"
EN311,4900 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160875, -118.503204)"
EN312,4900 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160931, -118.503204)"
EN313,4901 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Fri,"(34.160863, -118.503343)"
EN315,4901 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Fri,"(34.160608, -118.503344)"
EN315A,4901 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Fri,"(34.160545, -118.503347)"
EN316,4901 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Fri,"(34.160466, -118.503347)"
EN316A,4901 GENESTA AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Fri,"(34.160415, -118.503347)"
EN317,4901 GENESTA AV,Single-Space,FLAT,$1.00,30MIN,8A-8P Mon-Sat,10A-12P Fri,"(34.160216, -118.503348)"
EN318,4901 GENESTA AV,Single-Space,FLAT,$1.00,30MIN,8A-8P Mon-Sat,10A-12P Fri,"(34.160139, -118.503347)"
EN319,4901 GENESTA AV,Single-Space,FLAT,$1.00,30MIN,8A-8P Mon-Sat,10A-12P Fri,"(34.160085, -118.503347)"
EN32,4601 FIRMAMENT AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Fri,"(34.155194, -118.472722)"
EN320,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.160013, -118.503719)"
EN321,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.160033, -118.503805)"
EN322,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.160049, -118.503868)"
EN323,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.160069, -118.503955)"
EN324,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.160084, -118.504018)"
EN325,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.160103, -118.5041)"
EN326,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.160119, -118.504168)"
EN327,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.16017, -118.504414)"
EN328,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.160183, -118.504477)"
EN329,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.160202, -118.504566)"
EN33,4601 FIRMAMENT AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Fri,"(34.155141, -118.472721)"
EN330,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.160215, -118.504631)"
EN331,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.160232, -118.504721)"
EN332,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.160246, -118.504786)"
EN333,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.160262, -118.504869)"
EN334,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.160274, -118.504934)"
EN335,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.160289, -118.505021)"
EN336,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.1603, -118.505087)"
EN337,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.160316, -118.505174)"
EN338,17001 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.160329, -118.505247)"
EN339,5000 AMESTOY AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Fri,"(34.160525, -118.505379)"
EN340,5000 AMESTOY AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Fri,"(34.160601, -118.505378)"
EN341,5000 AMESTOY AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Fri,"(34.160655, -118.505377)"
EN342,5000 AMESTOY AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Fri,"(34.160726, -118.505381)"
EN343,5000 AMESTOY AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Fri,"(34.160904, -118.505377)"
EN344,5000 AMESTOY AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Fri,"(34.160961, -118.505375)"
EN345,5001 AMESTOY AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160939, -118.505514)"
EN346,5001 AMESTOY AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160866, -118.505512)"
EN347,5001 AMESTOY AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160807, -118.505513)"
EN348,5001 AMESTOY AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160612, -118.505512)"
EN349,5001 AMESTOY AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160541, -118.505511)"
EN350,5001 AMESTOY AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.160486, -118.50551)"
EN351,17101 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160418, -118.505903)"
EN352,17101 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160426, -118.505966)"
EN353,17101 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160439, -118.506054)"
EN354,17101 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160448, -118.506116)"
EN355,17101 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160462, -118.506206)"
EN356,17101 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160471, -118.506264)"
EN357,17101 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160482, -118.506354)"
EN358,17101 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160539, -118.506747)"
EN359,17101 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160552, -118.506834)"
EN36,15501 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.15506, -118.473174)"
EN360,17101 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.16056, -118.506896)"
EN361,17101 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160575, -118.506984)"
EN362,17101 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160583, -118.507044)"
EN363,17101 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160637, -118.507416)"
EN364,17201 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160646, -118.507476)"
EN365,17201 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160672, -118.507655)"
EN37,15601 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.155087, -118.473361)"
EN370,17201 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160727, -118.508044)"
EN370A,17201 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160747, -118.508174)"
EN370B,17201 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160758, -118.508236)"
EN371,17201 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160774, -118.508365)"
EN372,17201 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160783, -118.508424)"
EN373,17201 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160809, -118.508606)"
EN374,17201 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160818, -118.508663)"
EN375,17201 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160832, -118.508746)"
EN376,17201 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160862, -118.508965)"
EN377,17201 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160872, -118.509027)"
EN378,17201 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160885, -118.509116)"
EN379,17201 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.160894, -118.509177)"
EN38,15601 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.1551, -118.473451)"
EN380,5000 LOUISE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161122, -118.5097)"
EN381,5000 LOUISE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.16117, -118.509697)"
EN382,5000 LOUISE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161247, -118.509696)"
EN383,5000 LOUISE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161298, -118.509695)"
EN384,5000 LOUISE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161495, -118.509695)"
EN385,5000 LOUISE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161544, -118.509695)"
EN386,5000 LOUISE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161619, -118.509697)"
EN387,5000 LOUISE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161671, -118.509696)"
EN388,5000 LOUISE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161743, -118.509696)"
EN389,5000 LOUISE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161796, -118.509696)"
EN390,5000 LOUISE AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161869, -118.509697)"
EN391,17301 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161027, -118.510095)"
EN392,17301 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161038, -118.510177)"
EN393,17301 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161046, -118.510239)"
EN394,17301 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161058, -118.510325)"
EN395,17301 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161067, -118.510385)"
EN395A,17301 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161106, -118.510652)"
EN396,17301 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161115, -118.510714)"
EN397,17301 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161127, -118.510798)"
EN399,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161214, -118.511394)"
EN4,4601 ORION AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,8A-10A Mon,"(34.155077, -118.469904)"
EN40,15601 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.155134, -118.473705)"
EN400,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161221, -118.511446)"
EN401,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161276, -118.511825)"
EN402,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161285, -118.511886)"
EN403,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161299, -118.511972)"
EN404,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161307, -118.512033)"
EN405,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.16132, -118.51212)"
EN406,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161328, -118.512182)"
EN407,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161354, -118.512367)"
EN408,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161363, -118.512429)"
EN409,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161375, -118.512516)"
EN41,15601 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.155142, -118.473762)"
EN410,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161384, -118.512579)"
EN411,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161398, -118.512665)"
EN412,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161407, -118.512727)"
EN413,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161419, -118.512813)"
EN414,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161429, -118.512876)"
EN415,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161474, -118.513186)"
EN416,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161482, -118.513251)"
EN417,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161496, -118.513336)"
EN418,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161506, -118.513402)"
EN419,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161532, -118.513592)"
EN42,15701 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.155375, -118.475467)"
EN420,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161542, -118.513677)"
EN421,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161551, -118.51374)"
EN422,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161564, -118.513828)"
EN423,17401 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161574, -118.513893)"
EN424,5000 ENCINO AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161812, -118.514104)"
EN425,5000 ENCINO AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161884, -118.514104)"
EN426,5000 ENCINO AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161937, -118.514106)"
EN427,17501 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161685, -118.514653)"
EN428,17501 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161693, -118.514714)"
EN42A,15701 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.155385, -118.475531)"
EN43,15701 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.155398, -118.47562)"
EN432,17501 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161863, -118.515824)"
EN434,17501 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161905, -118.516036)"
EN435,17501 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161924, -118.516122)"
EN436,17501 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161938, -118.51618)"
EN437,17501 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.161957, -118.516262)"
EN438,17501 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.162037, -118.516573)"
EN439,17501 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.162052, -118.516633)"
EN43A,15701 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.155406, -118.475684)"
EN44,15701 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.155435, -118.475878)"
EN440,17501 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.162074, -118.516716)"
EN441,17501 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.16209, -118.516779)"
EN442,17501 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.162111, -118.516862)"
EN443,17501 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.162125, -118.516922)"
EN444,17601 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.162147, -118.517008)"
EN449,17701 VENTURA BL,Single-Space,FLAT,$1.00,30MIN,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.162751, -118.519257)"
EN44A,15701 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.155442, -118.475939)"
EN450,17701 VENTURA BL,Single-Space,FLAT,$1.00,30MIN,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.162767, -118.519313)"
EN451,17701 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.162844, -118.519587)"
EN452,17701 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.162868, -118.519668)"
EN453,17701 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.162884, -118.519729)"
EN454,17701 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.162903, -118.519812)"
EN455,17701 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.162919, -118.519872)"
EN456,17701 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.162944, -118.519964)"
EN457,17701 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.16296, -118.520015)"
EN459,5100 YARMOUTH AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Fri,"(34.163224, -118.520212)"
EN46,15701 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.155486, -118.476275)"
EN460,5100 YARMOUTH AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Fri,"(34.163276, -118.52021)"
EN461,5100 YARMOUTH AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Fri,"(34.163434, -118.520208)"
EN461A,5100 YARMOUTH AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Fri,"(34.163485, -118.520208)"
EN462,5101 YARMOUTH AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.163447, -118.520341)"
EN463,5101 YARMOUTH AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.163377, -118.520339)"
EN464,5101 YARMOUTH AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.163321, -118.52034)"
EN465,5101 YARMOUTH AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.163251, -118.520339)"
EN466,5101 YARMOUTH AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.163198, -118.520338)"
EN467,17801 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.163108, -118.520533)"
EN468,17801 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.163129, -118.520599)"
EN47,15701 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.155496, -118.476342)"
EN471,17801 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.163268, -118.520986)"
EN474,17801 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.163382, -118.521288)"
EN475,17801 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.163407, -118.521347)"
EN476,17801 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.163436, -118.521422)"
EN477,17801 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.16355, -118.521713)"
EN478,17801 VENTURA BL,Single-Space,FLAT,$1.00,2HR,"TANS 4P-7P Mon-Fri | PKG 8A-4P Mon-Fri, 8A-8P Sat",,"(34.163572, -118.521772)"
EN479,5100 ZELZAH AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.163872, -118.52195)"
EN48,15701 VENTURA BL,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,,"(34.155508, -118.476429)"
EN480,5100 ZELZAH AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.164037, -118.52195)"
EN481,5100 ZELZAH AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.164086, -118.52195)"
EN482,5100 ZELZAH AV,Single-Space,FLAT,$1.00,2HR,8A-8P Mon-Sat,10A-12P Mon,"(34.164267, -118.52195)"
